uid,row_number,lat,lon,ele
118367,39,67.912453,74.882164,
118367,4,67.963699,75.198112,
118367,40,67.920685,74.926231,
118367,41,67.946205,75.097412,
118367,42,67.948395,75.333458,
118367,43,67.96212,75.175751,
118367,44,67.918526,74.967705,
118367,45,67.92083,74.933434,
118367,46,67.924278,75.049095,
118367,47,67.957504,75.22644,
118367,48,67.949249,75.29261,
118367,49,67.921219,74.923988,
118367,5,67.915771,75.027878,
118367,50,67.912598,74.880981,
118367,51,67.925301,74.908493,
118367,52,67.912804,74.857025,
118367,53,67.921524,74.922974,
118367,54,67.963058,75.203217,
118367,55,67.950203,75.297935,
118367,56,67.93988,75.080612,
118367,57,67.918762,74.920471,
118367,58,67.923332,74.915993,
118367,6,67.916809,74.878891,
118367,7,67.926193,74.91526,
118367,8,67.92067,74.923965,
118367,9,67.926201,74.914307,
118368,1,56.768642,54.114288,
118368,10,56.735687,54.098827,
118368,11,56.779079,54.150055,
118368,12,56.732609,54.104137,
118368,13,56.778053,54.147869,
118368,14,56.732403,54.10453,
118368,15,56.65379,54.127167,
118368,16,56.634949,54.122272,
118368,17,56.713562,54.113194,
118368,18,56.777393,54.13876,
118368,19,56.763973,54.107868,
118368,2,56.772038,54.156807,
118368,20,56.768562,54.114014,
118368,3,56.747494,54.100815,
118368,4,56.775082,54.143398,
118368,5,56.72995,54.102413,
118368,6,56.65926,54.12508,
118368,7,56.637226,54.133503,
118368,8,56.732014,54.101524,
118368,9,56.779861,54.145065,
11837,1,18.1626343,120.6436178,74
11837,10,17.5942698,120.3905062,52
11837,11,17.572085,120.4556366,64
11837,12,17.4941568,120.4379774,49
11837,13,17.4370038,120.470084,50
11837,14,17.3607914,120.4644848,52
11837,15,17.2862985,120.4465857,57
11837,16,17.2326413,120.4524054,56
11837,2,18.1973898,120.5944976,51
11837,3,18.1238648,120.5767635,74
11837,4,18.042225,120.5503361,64
11837,5,17.982354,120.4898242,52
11837,6,17.9185721,120.4753715,79
11837,7,17.8375154,120.458724,42
11837,8,17.7538873,120.4570762,59
11837,9,17.6735772,120.4231504,53
118370,1,54.498734,83.432861,
118370,10,54.582745,83.58181,
118370,11,54.653545,83.622757,
118370,12,54.65044,83.620705,
118370,13,54.574291,83.591705,
118370,14,54.517105,83.513931,
118370,15,54.490227,83.377571,
118370,16,54.5093,83.45771,
118370,17,54.536465,83.578735,
118370,18,54.608181,83.577408,
118370,19,54.668869,83.611336,
118370,2,54.515602,83.507393,
118370,20,54.603554,83.569672,
118370,21,54.532154,83.5709,
118370,22,54.49765,83.432312,
118370,23,54.488586,83.39447,
118370,24,54.521557,83.536926,
118370,25,54.587555,83.573448,
118370,26,54.664028,83.628632,
118370,27,54.628422,83.611305,
118370,28,54.582844,83.581726,
118370,29,54.508984,83.456558,
118370,3,54.573452,83.585892,
118370,30,54.4916,83.363167,
118370,31,54.516689,83.512375,
118370,32,54.574638,83.594513,
118370,33,54.643074,83.614731,
118370,34,54.683865,83.647095,
118370,35,54.511608,83.48632,
118370,36,54.561386,83.579391,
118370,37,54.643166,83.614799,
118370,38,54.659309,83.626137,
118370,39,54.609791,83.580315,
118370,4,54.651817,83.621796,
118370,40,54.536072,83.578285,
118370,41,54.501259,83.439598,
118370,42,54.488419,83.396263,
118370,43,54.497368,83.431534,
118370,44,54.570797,83.582626,
118370,45,54.637196,83.613556,
118370,46,54.661877,83.627609,
118370,47,54.577362,83.595627,
118370,48,54.520943,83.533226,
118370,49,54.491756,83.35524,
118370,5,54.618744,83.592949,
118370,50,54.511166,83.471863,
118370,51,54.563908,83.581512,
118370,52,54.629234,83.612328,
118370,53,54.671585,83.628647,
118370,54,54.594147,83.56871,
118370,55,54.526188,83.560593,
118370,56,54.487537,83.407906,
118370,57,54.495258,83.427605,
118370,58,54.527431,83.566559,
118370,59,54.598484,83.567375,
118370,6,54.560501,83.579247,
118370,60,54.672379,83.631256,
118370,61,54.62759,83.607315,
118370,62,54.560184,83.579437,
118370,63,54.511936,83.495682,
118370,64,54.493397,83.354111,
118370,65,54.511635,83.486626,
118370,66,54.565479,83.58152,
118370,67,54.629448,83.612366,
118370,68,54.67952,83.645172,
118370,7,54.503624,83.444763,
118370,8,54.489975,83.37928,
118370,9,54.519619,83.527061,
118371,1,55.077792,82.903267,
118371,10,55.05044,82.935118,
118371,11,55.04965,82.926745,
118371,12,55.040538,82.91774,
118371,13,55.06503,82.926603,
118371,14,55.076193,82.954433,
118371,15,55.017823,82.923927,
118371,16,55.078957,82.959997,
118371,17,55.010537,82.930495,
118371,18,55.070318,82.943283,
118371,19,55.027627,82.920978,
118371,2,55.056812,82.938017,
118371,20,55.057922,82.93795,
118371,21,55.037952,82.918072,
118371,22,55.050052,82.931865,
118371,23,55.049167,82.920917,
118371,24,55.047015,82.916087,
118371,25,55.061823,82.912073,
118371,26,55.081197,82.964398,
118371,27,55.010343,82.93166,
118371,28,55.006622,82.940218,
118371,29,55.071862,82.946523,
118371,3,55.03096,82.920423,
118371,30,55.019455,82.923223,
118371,31,55.06804,82.939188,
118371,32,55.024937,82.921705,
118371,33,55.057753,82.937918,
118371,34,55.065287,82.927763,
118371,35,55.033277,82.919362,
118371,36,55.04846,82.915777,
118371,4,55.070332,82.943238,
118371,5,55.010237,82.931815,
118371,6,55.081897,82.963955,
118371,7,55.013495,82.924372,
118371,8,55.066448,82.936127,
118371,9,55.033995,82.919267,
118373,1,55.885703,37.5528,
118373,10,55.415443,36.83621,
118373,11,55.497015,36.966821,
118373,12,55.547573,37.11768,
118373,13,55.582891,37.252741,
118373,14,55.620978,37.4001,
118373,15,55.591256,37.529483,
118373,16,55.577626,37.692868,
118373,17,55.676341,37.834911,
118373,18,55.7471,37.878716,
118373,19,55.684981,37.836551,
118373,2,55.883403,37.466765,
118373,20,55.659885,37.863491,
118373,21,55.629986,37.751876,
118373,22,55.616688,37.785506,
118373,23,55.688176,37.830368,
118373,24,55.743401,37.866216,
118373,25,55.818741,37.838346,
118373,26,55.86425,37.761808,
118373,27,55.90307,37.61393,
118373,28,55.883055,37.459678,
118373,29,55.865256,37.403385,
118373,3,55.799598,37.381873,
118373,30,55.894826,37.670435,
118373,31,55.842066,37.804288,
118373,32,55.746873,37.863441,
118373,33,55.690175,37.829035,
118373,34,55.654543,37.851861,
118373,35,55.615683,37.77806,
118373,36,55.482926,37.742581,
118373,37,55.337606,37.793576,
118373,38,55.331071,37.597391,
118373,39,55.33312,37.519305,
118373,4,55.705705,37.393448,
118373,40,55.426,37.174883,
118373,41,55.496708,37.027496,
118373,42,55.467386,36.923203,
118373,43,55.415911,36.802245,
118373,44,55.43372,36.867525,
118373,45,55.56818,37.19007,
118373,46,55.608383,37.352393,
118373,47,55.639468,37.459426,
118373,48,55.746961,37.369598,
118373,49,55.948728,37.537061,
118373,5,55.630035,37.433975,
118373,50,55.887945,37.548185,
118373,51,55.882973,37.460006,
118373,52,55.920078,37.395765,
118373,53,55.896598,37.543231,
118373,54,55.908403,37.594335,
118373,55,55.873286,37.743806,
118373,56,55.802698,37.83979,
118373,57,55.685993,37.83288,
118373,58,55.655688,37.890885,
118373,59,55.655536,37.888851,
118373,6,55.593341,37.293653,
118373,60,55.89528,37.680353,
118373,61,55.848213,37.792406,
118373,62,55.745181,37.841123,
118373,63,55.661913,37.87799,
118373,64,55.689445,37.83031,
118373,65,55.781781,37.841376,
118373,66,55.878828,37.734923,
118373,67,55.906283,37.602108,
118373,68,55.886793,37.545083,
118373,69,55.870066,37.749746,
118373,7,55.546358,37.111408,
118373,70,55.813158,37.838746,
118373,71,55.687428,37.829078,
118373,72,55.640361,37.937906,
118373,73,55.65539,38.057323,
118373,74,55.657218,38.064211,
118373,75,55.625136,38.365646,
118373,76,55.484301,38.395,
118373,77,55.447123,38.460073,
118373,78,55.645896,37.93501,
118373,79,55.733775,37.846561,
118373,8,55.498351,36.968583,
118373,80,55.655735,37.844225,
118373,81,55.619886,37.785808,
118373,82,55.572378,37.661258,
118373,83,55.663333,37.432098,
118373,84,55.736088,37.374531,
118373,85,55.870461,37.411388,
118373,86,55.895713,37.54318,
118373,87,55.88469,37.552925,
118373,9,55.462693,36.916626,
118374,1,59.130077,37.997501,
118374,10,59.138301,37.975666,
118374,11,59.129718,37.930995,
118374,12,59.125614,37.881977,
118374,13,59.129947,37.996021,
118374,14,59.146274,37.947856,
118374,2,59.180355,37.730609,
118374,3,59.17107,37.776905,
118374,4,59.1543,37.911998,
118374,5,59.136791,37.98463,
118374,6,59.133205,37.989894,
118374,7,59.153469,37.881656,
118374,8,59.145931,37.951442,
118374,9,59.134387,37.965686,
118376,1,53.507565,49.405991,
118376,10,53.524876,49.396255,
118376,11,53.529755,49.336651,
118376,12,53.558849,49.360405,
118376,13,53.560596,49.359119,
118376,14,53.588886,49.405697,
118376,15,53.63166,49.302319,
118376,16,53.582348,49.404026,
118376,17,53.527721,49.396385,
118376,18,53.507477,49.406078,
118376,2,53.53384,49.340366,
118376,3,53.545258,49.373631,
118376,4,53.585419,49.404705,
118376,5,53.52528,49.327244,
118376,6,53.559681,49.356865,
118376,7,53.514679,49.395412,
118376,8,53.562336,49.363312,
118376,9,53.557781,49.362015,
118377,1,56.102497,40.741589,
118377,10,56.216415,42.243404,
118377,11,56.190174,42.388622,
118377,12,56.15937,42.541546,
118377,13,56.191498,42.68578,
118377,14,56.232906,42.813019,
118377,15,56.264137,42.928055,
118377,16,56.283287,43.128231,
118377,17,56.291275,43.30687,
118377,18,56.298923,43.490807,
118377,19,56.306389,43.677612,
118377,2,56.10257,40.741684,
118377,20,56.295658,43.880062,
118377,21,56.259178,43.93087,
118377,22,56.133022,44.15744,
118377,23,56.114815,44.278965,
118377,24,56.029716,44.538822,
118377,25,56.116886,47.269867,
118377,26,56.126144,47.353241,
118377,27,56.095573,47.256565,
118377,28,56.083031,47.128815,
118377,29,56.069271,46.972885,
118377,3,56.15168,40.918892,
118377,30,56.039509,46.834934,
118377,31,56.02734,46.627422,
118377,32,56.042656,46.535946,
118377,33,56.046017,46.340523,
118377,34,55.998711,46.104534,
118377,35,56.049801,45.91713,
118377,36,56.04977,45.877098,
118377,37,56.0429,45.605835,
118377,38,56.046955,45.446644,
118377,39,56.06097,45.316193,
118377,4,56.197792,41.023529,
118377,40,56.015072,45.013695,
118377,41,56.010826,44.919819,
118377,42,55.995998,44.644161,
118377,43,56.032001,44.502655,
118377,44,56.124702,44.233685,
118377,45,56.130699,44.053226,
118377,46,56.11422,43.890709,
118377,47,56.137207,43.768044,
118377,48,56.257397,43.709808,
118377,49,56.303799,43.606812,
118377,5,56.205975,41.194782,
118377,50,56.295391,43.402569,
118377,51,56.2896,43.265102,
118377,52,56.279274,43.037888,
118377,53,56.258251,42.905964,
118377,54,56.221951,42.776379,
118377,55,56.160992,42.598507,
118377,56,56.175625,42.415081,
118377,57,56.209812,42.270988,
118377,58,56.239319,42.104736,
118377,59,56.236736,41.950661,
118377,6,56.212406,41.329609,
118377,60,56.23151,41.76104,
118377,61,56.224972,41.606731,
118377,62,56.217182,41.432396,
118377,63,56.205482,41.178623,
118377,64,56.199135,41.048138,
118377,65,56.145695,40.909248,
118377,66,56.102444,40.766079,
118377,67,56.103809,40.624535,
118377,68,56.059029,40.447884,
118377,69,56.071232,40.285545,
118377,7,56.229218,41.710266,
118377,70,56.066463,40.14463,
118377,71,56.020428,39.975159,
118377,72,55.980522,39.833824,
118377,73,55.958679,39.66703,
118377,74,55.943798,39.50079,
118377,75,55.932064,39.380032,
118377,76,55.919254,39.190144,
118377,77,55.892834,39.030758,
118377,78,55.881943,38.987972,
118377,8,56.234901,41.873108,
118377,9,56.236244,41.933323,
118378,1,56.6567733,-4.87718,
118378,10,56.2362733,-4.186555,
118378,11,56.190205,-4.0565617,
118378,12,56.13406,-3.968905,
118378,13,56.068785,-3.8902433,
118378,14,56.026225,-3.760295,
118378,15,55.9833183,-3.628035,
118378,16,55.9748483,-3.4711417,
118378,17,55.9368833,-3.33637,
118378,18,55.9588383,-3.209855,
118378,19,55.955165,-3.207625,
118378,2,56.6062883,-4.7559,
118378,3,56.5343617,-4.7666633,
118378,4,56.4545467,-4.7117883,
118378,5,56.3934567,-4.62001,
118378,6,56.4197467,-4.476105,
118378,7,56.42755,-4.339945,
118378,8,56.3568367,-4.319645,
118378,9,56.2822083,-4.2839983,
118379,1,43.776722,131.9874121,
118379,10,43.6616298,132.1313918,
118379,11,43.7059825,132.069466,
118379,12,43.7586346,132.0134851,
118379,13,43.7723903,131.9729455,
118379,14,43.7868118,131.9488881,
118379,15,43.7712281,131.9767555,
118379,16,43.7337523,132.0311908,
118379,17,43.6718758,132.1120348,
118379,18,43.6337645,132.1646138,
118379,2,43.7390426,132.0295026,
118379,3,43.6753671,132.1034903,
118379,4,43.614991,132.1595881,
118379,5,43.6337326,132.2227405,
118379,6,43.579328,132.228963,
118379,7,43.644746,132.2563386,
118379,8,43.6298375,132.2287571,
118379,9,43.6462973,132.1583225,
118380,1,43.9679985,132.4776611,
118380,10,44.0994987,132.4246673,
118380,11,44.0413322,132.4951629,
118380,12,43.968666,132.4803314,
118380,13,43.9679985,132.4774932,
118380,2,43.9618339,132.3653259,
118380,3,43.9584999,132.2404937,
118380,4,43.959835,132.218338,
118380,5,43.9541664,132.3428344,
118380,6,43.9748344,132.4628295,
118380,7,43.9683341,132.4790039,
118380,8,44.0376663,132.4985046,
118380,9,44.0974998,132.4293365,
118382,1,52.4434216,0.6117961,
118382,10,52.0259367,-0.1117222,
118382,11,51.9568974,-0.2094439,
118382,12,51.8857052,-0.2052608,
118382,13,51.7848573,-0.2235623,
118382,14,51.7175787,-0.3003624,
118382,15,51.6759619,-0.3220478,
118382,2,52.3803816,0.5413286,
118382,3,52.2977453,0.4765635,
118382,4,52.250578,0.3653534,
118382,5,52.1761701,0.2918644,
118382,6,52.1140993,0.196155,
118382,7,52.0731922,0.0755131,
118382,8,52.0497413,0.0021181,
118382,9,52.0503892,-2.582466,
118384,1,51.8388566,107.66107,
118384,10,51.8417183,107.5489033,
118384,11,51.77923,107.4683733,
118384,12,51.719125,107.4977216,
118384,13,51.7288366,107.6002666,
118384,14,51.7289083,107.5119216,
118384,15,51.7665666,107.4591866,
118384,16,51.8424183,107.5305183,
118384,17,51.8001483,107.48909,
118384,18,51.7196083,107.4734583,
118384,19,51.7392183,107.564555,
118384,2,51.8051716,107.6409883,
118384,20,51.761575,107.5586016,
118384,21,51.8129116,107.655555,
118384,22,51.8594083,107.7097483,
118384,23,51.8524383,107.7313533,
118384,24,51.8445816,107.6632766,
118384,25,51.802985,107.61876,
118384,26,51.7661916,107.5552366,
118384,3,51.8329916,107.6090583,
118384,4,51.8437966,107.557995,
118384,5,51.8390966,107.5184016,
118384,6,51.7603766,107.45745,
118384,7,51.73146,107.52232,
118384,8,51.7329466,107.5900133,
118384,9,51.7946833,107.6026333,
118385,1,51.493685,81.206325,
118385,10,51.528418,81.215932,
118385,11,51.504828,81.206802,
118385,12,51.507275,81.188535,
118385,13,51.525902,81.20053,
118385,14,51.495308,81.194152,
118385,15,51.517515,81.211115,
118385,16,51.496292,81.195443,
118385,17,51.506107,81.2089,
118385,18,51.50491,81.208635,
118385,19,51.496335,81.195292,
118385,2,51.504638,81.207387,
118385,20,51.496348,81.19489,
118385,21,51.496048,81.194568,
118385,22,51.499135,81.207253,
118385,23,51.495317,81.194125,
118385,24,51.49656,81.20672,
118385,25,51.49578,81.206548,
118385,26,51.494718,81.194773,
118385,27,51.494578,81.196312,
118385,28,51.48771,81.207613,
118385,29,51.487673,81.207652,
118385,3,51.504638,81.207387,
118385,30,51.494063,81.206168,
118385,31,51.487938,81.206695,
118385,32,51.488017,81.205628,
118385,33,51.488153,81.20515,
118385,34,51.493283,81.211398,
118385,35,51.493042,81.214067,
118385,36,51.490573,81.20547,
118385,37,51.492725,81.217218,
118385,38,51.492823,81.205947,
118385,39,51.493265,81.217587,
118385,4,51.50463,81.207378,
118385,40,51.496237,81.218423,
118385,41,51.494125,81.206208,
118385,42,51.499315,81.219083,
118385,43,51.500208,81.21924,
118385,44,51.501322,81.21932,
118385,45,51.502073,81.219375,
118385,46,51.502923,81.219438,
118385,47,51.503692,81.21948,
118385,48,51.50415,81.219503,
118385,49,51.504352,81.219097,
118385,5,51.50464,81.20739,
118385,50,51.499705,81.207453,
118385,51,51.500303,81.207582,
118385,52,51.500937,81.207742,
118385,53,51.50153,81.207867,
118385,54,51.502975,81.209145,
118385,55,51.493688,81.20628,
118385,6,51.50468,81.207053,
118385,7,51.504797,81.206715,
118385,8,51.504588,81.207142,
118385,9,51.504372,81.207387,
118386,1,51.498845,81.207072,
118386,10,51.48804,81.204975,
118386,11,51.518367,81.212268,
118386,12,51.487945,81.205542,
118386,13,51.518328,81.212258,
118386,14,51.487935,81.205993,
118386,15,51.51823,81.212335,
118386,16,51.487913,81.206453,
118386,17,51.518145,81.212248,
118386,18,51.48809,81.206663,
118386,19,51.517813,81.212035,
118386,2,51.504607,81.208605,
118386,20,51.517662,81.211917,
118386,21,51.517628,81.211765,
118386,22,51.517652,81.211585,
118386,23,51.517683,81.211412,
118386,24,51.517683,81.211302,
118386,25,51.517607,81.211188,
118386,26,51.517542,81.211147,
118386,27,51.51751,81.211122,
118386,28,51.517442,81.211153,
118386,29,51.517368,81.211375,
118386,3,51.496345,81.206573,
118386,30,51.517303,81.21158,
118386,31,51.517257,81.211752,
118386,32,51.517218,81.211885,
118386,33,51.517185,81.211995,
118386,34,51.517165,81.212042,
118386,35,51.517145,81.212083,
118386,36,51.517137,81.212093,
118386,37,51.517107,81.21214,
118386,38,51.517085,81.212168,
118386,39,51.517063,81.212183,
118386,4,51.495602,81.206455,
118386,40,51.517017,81.21221,
118386,41,51.516872,81.212183,
118386,42,51.516742,81.212125,
118386,43,51.516408,81.211998,
118386,44,51.516142,81.2119,
118386,45,51.515875,81.211795,
118386,46,51.515712,81.211735,
118386,47,51.515425,81.211637,
118386,48,51.515285,81.211587,
118386,49,51.515137,81.211527,
118386,5,51.49494,81.206323,
118386,50,51.514815,81.211393,
118386,51,51.493055,81.205975,
118386,52,51.514357,81.211217,
118386,53,51.493287,81.206012,
118386,54,51.513913,81.211037,
118386,55,51.493423,81.206052,
118386,56,51.513788,81.210987,
118386,57,51.494633,81.20632,
118386,58,51.5135,81.210857,
118386,59,51.495012,81.206435,
118386,6,51.504778,81.207475,
118386,60,51.495387,81.206495,
118386,61,51.495628,81.206527,
118386,62,51.496275,81.206733,
118386,63,51.510553,81.209973,
118386,64,51.49746,81.207028,
118386,65,51.497977,81.20713,
118386,66,51.508367,81.20934,
118386,67,51.507535,81.209192,
118386,68,51.50675,81.209005,
118386,69,51.500338,81.207645,
118386,7,51.494127,81.206133,
118386,70,51.500817,81.207767,
118386,71,51.503337,81.208315,
118386,72,51.504313,81.208533,
118386,73,51.498938,81.207093,
118386,8,51.494083,81.202177,
118386,9,51.517213,81.21234,
118387,1,59.714763,42.046802,11.89
118387,10,60.128875,43.371402,11.89
118387,11,60.176573,43.524128,11.89
118387,12,60.17883,43.704023,11.89
118387,13,60.220755,43.861603,11.89
118387,14,60.292555,43.96685,10.97
118387,15,60.358917,44.070293,10.97
118387,16,60.398272,44.193442,10.97
118387,17,60.422475,44.351342,10.97
118387,18,60.45008,44.521568,10.97
118387,19,60.438247,44.70108,10.97
118387,2,59.753237,42.208157,11.89
118387,20,60.458395,44.862215,10.97
118387,21,60.522298,44.958342,10.97
118387,22,60.558938,45.116883,10.97
118387,23,60.564495,45.28109,10.97
118387,24,60.576158,45.419888,10.97
118387,25,60.603268,45.803408,10.97
118387,26,60.636762,45.965477,10.97
118387,27,60.679095,46.114695,10.97
118387,28,60.712045,46.240283,10.97
118387,29,60.771738,46.308043,9.75
118387,3,59.818883,42.33115,11.89
118387,30,60.770233,46.31715,9.75
118387,31,59.672437,42.050735,
118387,4,59.889815,42.429507,11.89
118387,5,59.935143,42.578968,11.89
118387,6,59.995025,42.71357,11.89
118387,7,60.014203,42.888867,11.89
118387,8,60.03637,43.063655,11.89
118387,9,60.079863,43.219708,11.89
118388,1,51.501867,81.207905,
118388,10,51.528895,81.217602,
118388,11,51.615403,81.291295,
118388,12,51.590735,81.272565,
118388,2,51.496153,81.195367,
118388,3,51.47991,81.220087,
118388,4,51.504657,81.191545,
118388,5,51.496203,81.196148,
118388,6,51.484678,81.204177,
118388,7,51.496183,81.196243,
118388,8,51.497838,81.195707,
118388,9,51.54783,81.227438,
118389,1,50.5726116,9.8614413,423.6
118389,10,50.2629099,9.4113004,195.77
118389,11,50.3902093,9.3257845,394.76
118389,12,50.2687265,9.3461854,151.06
118389,13,50.3223745,9.2993932,176.06
118389,14,50.5411765,9.8761145,
118389,2,50.6079686,9.38961,364.96
118389,3,50.5793365,9.7445608,285.17
118389,4,50.633258,9.462374,248.16
118389,5,50.5972459,9.5383033,260.17
118389,6,50.5626177,9.6432438,238.06
118389,7,50.4479125,9.3101458,438.98
118389,8,50.4835014,9.3443944,431.77
118389,9,50.5343487,9.3406368,439.94
11839,1,48.136691,11.577971,557.72
11839,10,47.648697,11.443024,1194.45
11839,11,47.605758,11.434738,784.19
11839,12,47.542693,11.439758,790.66
11839,13,47.467274,11.475529,963.39
11839,14,47.426832,11.447273,1686.31
11839,15,47.428647,11.350557,1211.17
11839,16,47.377254,11.30747,1078.25
11839,17,47.373202,11.419844,1200.94
11839,18,47.334113,11.463021,1668.79
11839,19,47.29496,11.537215,655.18
11839,2,48.070472,11.540457,537.19
11839,20,47.266407,11.609309,999.56
11839,21,47.197966,11.641752,1799.37
11839,22,47.174087,11.68217,2145.15
11839,23,47.154283,11.773311,1184.28
11839,24,47.112297,11.780683,2095.72
11839,25,47.066744,11.70938,2520.12
11839,26,47.007155,11.673459,2014.69
11839,27,46.956266,11.671973,2337.02
11839,28,46.903822,11.69095,1392.26
11839,29,46.832168,11.726065,843.99
11839,3,48.009702,11.480074,569.89
11839,30,46.796176,11.744959,1535.76
11839,31,46.753423,11.806752,1929.99
11839,32,46.697176,11.824881,2104.07
11839,33,46.640525,11.810369,2388.93
11839,34,46.588189,11.8223,2464.28
11839,35,46.536387,11.82152,2629.58
11839,36,46.48103,11.812413,2370.3
11839,37,46.451776,11.895005,1965.07
11839,38,46.431925,11.98225,1184.15
11839,39,46.390743,12.01329,1166.79
11839,4,47.945204,11.444997,566.75
11839,40,46.355167,12.039679,1597.27
11839,41,46.322034,12.075372,1769.2
11839,42,46.287534,12.139327,1913.64
11839,43,46.251282,12.174919,1747.1
11839,44,46.191662,12.200096,800.53
11839,45,46.14072,12.216102,410.2
11839,46,46.086289,12.238008,460.83
11839,47,46.018363,12.225744,1044.7
11839,48,45.991084,12.245663,234.05
11839,49,45.936465,12.191613,173.99
11839,5,47.903625,11.449084,578.4
11839,50,45.878799,12.183892,125.32
11839,51,45.838275,12.254237,73.05
11839,52,45.771046,12.301738,42.8
11839,53,45.731457,12.386856,15.57
11839,54,45.693078,12.466421,15.56
11839,55,45.636311,12.523282,14.88
11839,56,45.579548,12.550077,6.03
11839,57,45.536645,12.641031,6.54
11839,58,45.49036,12.57995,3.94
11839,59,45.464138,12.510127,1.6
11839,6,47.849478,11.512375,626.55
11839,60,45.435139,12.398098,-0.39
11839,61,45.433804,12.346256,2.98
11839,7,47.784626,11.527312,669.31
11839,8,47.72898,11.564236,659.24
11839,9,47.692188,11.50852,885.13
118390,1,0.109055,-79.184598,
118390,10,0.270372,-79.259352,
118390,11,0.213637,-79.226105,
118390,12,0.190323,-79.170783,
118390,13,0.229585,-79.205708,
118390,14,0.171448,-79.15319,
118390,15,0.172383,-79.201505,
118390,16,0.11114,-79.204087,
118390,17,0.109517,-79.185192,
118390,2,0.066268,-79.150598,
118390,3,0.044018,-79.071763,
118390,4,0.078308,-79.028038,
118390,5,0.118018,-79.014527,
118390,6,0.155865,-79.057757,
118390,7,0.208983,-79.122473,
118390,8,0.25244,-79.187692,
118390,9,0.303727,-79.242488,
118391,1,56.79853,60.590301,
118391,10,57.266895,61.210933,
118391,11,57.318458,61.338329,
118391,12,57.373565,61.38631,
118391,13,57.333984,61.373462,
118391,14,57.285026,61.237354,
118391,15,57.216213,61.128292,
118391,16,57.134891,61.072982,
118391,17,57.087501,60.937053,
118391,18,57.005992,60.863132,
118391,19,56.932258,60.76279,
118391,2,56.828998,60.636787,
118391,20,56.943561,60.622554,
118391,21,56.887794,60.603977,
118391,22,56.831256,60.670005,
118391,23,56.785133,60.670795,
118391,24,56.819839,60.654533,
118391,25,56.886451,60.635959,
118391,26,56.891803,60.581306,
118391,3,56.884891,60.614658,
118391,4,56.938713,60.619602,
118391,5,56.917316,60.757541,
118391,6,56.983066,60.834613,
118391,7,57.065071,60.911953,
118391,8,57.124267,61.02576,
118391,9,57.194286,61.112873,
118392,1,56.897132,60.514263,
118392,10,56.822521,59.331623,
118392,11,56.825714,59.166267,
118392,12,56.827419,59.002323,
118392,13,56.834011,58.840034,
118392,14,56.798183,58.697055,
118392,15,56.786056,58.536254,
118392,16,56.787113,58.381042,
118392,17,56.807727,58.290771,
118392,18,56.777706,58.255771,
118392,19,56.771183,58.104488,
118392,2,56.934547,60.505413,
118392,20,56.748146,58.014144,
118392,21,56.722312,58.035442,
118392,22,56.805252,58.00111,
118392,23,56.880081,58.088871,
118392,24,56.929424,58.221908,
118392,25,56.879497,58.102783,
118392,26,56.925903,57.997943,
118392,27,57.011089,57.991424,
118392,28,56.936992,57.993808,
118392,29,56.852428,58.063148,
118392,3,56.877223,60.369014,
118392,30,56.790782,57.963718,
118392,31,56.802608,57.844684,
118392,32,56.865413,57.699424,
118392,33,56.891841,57.631755,
118392,34,56.854942,57.713501,
118392,35,56.802322,57.845233,
118392,36,56.727066,57.831989,
118392,37,56.649326,57.781982,
118392,38,56.609581,57.767738,
118392,39,56.551025,57.865776,
118392,4,56.841251,60.25682,
118392,40,56.463348,57.869316,
118392,41,56.449314,57.908508,
118392,42,56.519271,57.873939,
118392,43,56.50177,57.988746,
118392,44,56.482296,58.131923,
118392,45,56.493011,58.244926,
118392,46,56.423648,58.288688,
118392,47,56.410991,58.449466,
118392,48,56.370967,58.56948,
118392,49,56.378582,58.714111,
118392,5,56.843536,60.093826,
118392,50,56.38747,58.876693,
118392,51,56.42271,59.007236,
118392,52,56.469219,59.113811,
118392,53,56.52713,59.20449,
118392,54,56.610698,59.228939,
118392,55,56.688114,59.290546,
118392,56,56.724472,59.397403,
118392,57,56.80648,59.487167,
118392,58,56.833332,59.632896,
118392,59,56.852718,59.782981,
118392,6,56.827819,59.944831,
118392,60,56.827774,59.945903,
118392,61,56.846271,60.082393,
118392,62,56.840808,60.258651,
118392,63,56.875949,60.365123,
118392,64,56.932426,60.510387,
118392,65,56.896366,60.512474,
118392,7,56.8521,59.795738,
118392,8,56.836307,59.644321,
118392,9,56.803688,59.479007,
118394,1,48.258614,16.398262,
118394,10,48.19539,16.419651,
118394,11,48.186794,16.406901,
118394,12,48.183583,16.404223,
118394,13,48.180271,16.401593,
118394,14,48.188671,16.409662,
118394,15,48.179911,16.401118,
118394,16,48.170668,16.395583,
118394,17,48.172803,16.398862,
118394,18,48.169616,16.391727,
118394,19,48.169046,16.390934,
118394,2,48.240424,16.40175,
118394,20,48.181502,16.403307,
118394,21,48.165394,16.386373,
118394,22,48.160212,16.380581,
118394,23,48.158581,16.376796,
118394,24,48.154724,16.374606,
118394,25,48.153091,16.374707,
118394,26,48.15078,16.368659,
118394,3,48.243253,16.398483,
118394,4,48.217602,16.43101,
118394,5,48.235433,16.407318,
118394,6,48.216079,16.433166,
118394,7,48.214219,16.4359,
118394,8,48.211265,16.439983,
118394,9,48.203987,16.432284,
118395,1,33.664142,-84.396153,
118395,10,33.318658,-84.119705,
118395,11,33.40317,-84.153042,
